code,label,total,age,male,female
NL327,Het Gooi en Vechtstreek,14405,10-14,7349,7056
NL328,Alkmaar en omgeving,13916,10-14,7155,6761
NL329,Groot-Amsterdam (NUTS 2021),:,10-14,:,:
NL32A,Agglomeratie Haarlem,13837,10-14,7079,6758
NL32B,Groot-Amsterdam,71164,10-14,36343,34821
NL33,Zuid-Holland (NUTS 2021),:,10-14,:,:
NL332,Agglomeratie 's-Gravenhage (NUTS 2021),:,10-14,:,:
NL333,Delft en Westland (NUTS 2021),:,10-14,:,:
NL337,Agglomeratie Leiden en Bollenstreek (NUTS 2021),:,10-14,:,:
NL33A,Zuidoost-Zuid-Holland (NUTS 2021),:,10-14,:,:
NL33B,Oost-Zuid-Holland (NUTS 2021),:,10-14,:,:
NL33C,Groot-Rijnmond (NUTS 2021),:,10-14,:,:
NL34,Zeeland,20562,10-14,10541,10021
NL341,Zeeuwsch-Vlaanderen,4916,10-14,2490,2426
NL342,Overig Zeeland,15646,10-14,8051,7595
NL35,Utrecht,79175,10-14,40529,38646
NL350,Utrecht,79175,10-14,40529,38646
NL36,Zuid-Holland,210165,10-14,107689,102476
NL361,Agglomeratie ’s-Gravenhage,52110,10-14,26625,25485
NL362,Delft en Westland,12220,10-14,6250,5970
NL363,Agglomeratie Leiden en Bollenstreek,23234,10-14,11824,11410
NL364,Zuidoost-Zuid-Holland,22051,10-14,11387,10664
NL365,Oost-Zuid-Holland,19359,10-14,9916,9443
NL366,Groot-Rijnmond,81191,10-14,41687,39504
NL4,Zuid-Nederland,186161,10-14,95388,90773
NL41,Noord-Brabant,135302,10-14,69437,65865
NL411,West-Noord-Brabant,33483,10-14,17217,16266
NL412,Midden-Noord-Brabant (NUTS 2021),:,10-14,:,:
NL413,Noordoost-Noord-Brabant (NUTS 2021),:,10-14,:,:
NL414,Zuidoost-Noord-Brabant,40935,10-14,21063,19872
NL415,Midden-Noord-Brabant,25898,10-14,13337,12561
NL416,Noordoost-Noord-Brabant,34986,10-14,17820,17166
NL42,Limburg (NL),50859,10-14,25951,24908
NL421,Noord-Limburg,14059,10-14,7183,6876
NL422,Midden-Limburg,11150,10-14,5615,5535
NL423,Zuid-Limburg,25650,10-14,13153,12497
NL,Netherlands,1019219,15-19,522843,496376
NL1,Noord-Nederland,104298,15-19,53127,51171
NL11,Groningen,36029,15-19,17921,18108
NL111,Oost-Groningen (NUTS 2021),:,15-19,:,:
NL112,Delfzijl en omgeving,2444,15-19,1300,1144
NL113,Overig Groningen (NUTS 2021),:,15-19,:,:
NL114,Oost-Groningen,7571,15-19,3956,3615
NL115,Overig Groningen,26014,15-19,12665,13349
NL12,Friesland (NL),39517,15-19,20243,19274
NL124,Noord-Friesland (NUTS 2021),:,15-19,:,:
NL125,Zuidwest-Friesland (NUTS 2021),:,15-19,:,:
NL126,Zuidoost-Friesland,11167,15-19,5805,5362
NL127,Noord-Friesland,19981,15-19,10052,9929
NL128,Zuidwest-Friesland,8369,15-19,4386,3983
NL13,Drenthe,28752,15-19,14963,13789
NL131,Noord-Drenthe,11446,15-19,6044,5402
NL132,Zuidoost-Drenthe,9386,15-19,4941,4445
NL133,Zuidwest-Drenthe,7920,15-19,3978,3942
NL2,Oost-Nederland,226509,15-19,116888,109621
NL21,Overijssel,72918,15-19,37904,35014
NL211,Noord-Overijssel,24021,15-19,12357,11664
NL212,Zuidwest-Overijssel,9281,15-19,4823,4458
NL213,Twente,39616,15-19,20724,18892
NL22,Gelderland,125271,15-19,64321,60950
NL221,Veluwe,43987,15-19,22642,21345
NL224,Zuidwest-Gelderland,15066,15-19,7764,7302
NL225,Achterhoek,23382,15-19,12209,11173
NL226,Arnhem/Nijmegen,42836,15-19,21706,21130
NL23,Flevoland,28320,15-19,14663,13657
NL230,Flevoland,28320,15-19,14663,13657
NL3,West-Nederland,485081,15-19,247974,237107
NL31,Utrecht (NUTS 2021),:,15-19,:,:
NL310,Utrecht (NUTS 2021),:,15-19,:,:
NL32,Noord-Holland,162099,15-19,82649,79450
NL321,Kop van Noord-Holland,21762,15-19,11247,10515
NL323,IJmond,10976,15-19,5723,5253
NL324,Agglomeratie Haarlem (NUTS 2021),:,15-19,:,:
NL325,Zaanstreek,9947,15-19,5137,4810
NL327,Het Gooi en Vechtstreek,14259,15-19,7418,6841
NL328,Alkmaar en omgeving,14459,15-19,7469,6990
NL329,Groot-Amsterdam (NUTS 2021),:,15-19,:,:
NL32A,Agglomeratie Haarlem,12677,15-19,6473,6204
NL32B,Groot-Amsterdam,78019,15-19,39182,38837
NL33,Zuid-Holland (NUTS 2021),:,15-19,:,:
NL332,Agglomeratie 's-Gravenhage (NUTS 2021),:,15-19,:,:
NL333,Delft en Westland (NUTS 2021),:,15-19,:,:
NL337,Agglomeratie Leiden en Bollenstreek (NUTS 2021),:,15-19,:,:
NL33A,Zuidoost-Zuid-Holland (NUTS 2021),:,15-19,:,:
NL33B,Oost-Zuid-Holland (NUTS 2021),:,15-19,:,:
NL33C,Groot-Rijnmond (NUTS 2021),:,15-19,:,:
NL34,Zeeland,20924,15-19,10825,10099
NL341,Zeeuwsch-Vlaanderen,5045,15-19,2676,2369
NL342,Overig Zeeland,15879,15-19,8149,7730
NL35,Utrecht,82182,15-19,41946,40236
