code,label,total,age,male,female
HR022,Virovitičko-podravska županija,4010,35-39,2053,1957
HR023,Požeško-slavonska županija,3389,35-39,1729,1660
HR024,Brodsko-posavska županija,7390,35-39,3893,3497
HR025,Osječko-baranjska županija,15729,35-39,8180,7549
HR026,Vukovarsko-srijemska županija,7937,35-39,4138,3799
HR027,Karlovačka županija,6808,35-39,3591,3217
HR028,Sisačko-moslavačka županija,7706,35-39,4070,3636
HR03,Jadranska Hrvatska,83998,35-39,42633,41365
HR031,Primorsko-goranska županija,17174,35-39,8668,8506
HR032,Ličko-senjska županija,2494,35-39,1282,1212
HR033,Zadarska županija,9936,35-39,5044,4892
HR034,Šibensko-kninska županija,5427,35-39,2763,2664
HR035,Splitsko-dalmatinska županija,27603,35-39,13972,13631
HR036,Istarska županija,13826,35-39,7071,6755
HR037,Dubrovačko-neretvanska županija,7538,35-39,3833,3705
HR04,Kontinentalna Hrvatska (NUTS 2016),:,35-39,:,:
HR041,Grad Zagreb (NUTS 2016),:,35-39,:,:
HR042,Zagrebacka zupanija (NUTS 2016),:,35-39,:,:
HR043,Krapinsko-zagorska zupanija (NUTS 2016),:,35-39,:,:
HR044,Varazdinska zupanija (NUTS 2016),:,35-39,:,:
HR045,Koprivnicko-krizevacka zupanija (NUTS 2016),:,35-39,:,:
HR046,Medimurska zupanija (NUTS 2016),:,35-39,:,:
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,35-39,:,:
HR048,Viroviticko-podravska zupanija (NUTS 2016),:,35-39,:,:
HR049,Pozesko-slavonska zupanija (NUTS 2016),:,35-39,:,:
HR04A,Brodsko-posavska zupanija (NUTS 2016),:,35-39,:,:
HR04B,Osjecko-baranjska zupanija (NUTS 2016),:,35-39,:,:
HR04C,Vukovarsko-srijemska zupanija (NUTS 2016),:,35-39,:,:
HR04D,Karlovacka zupanija (NUTS 2016),:,35-39,:,:
HR04E,Sisacko-moslavacka zupanija (NUTS 2016),:,35-39,:,:
HR05,Grad Zagreb,56513,35-39,28355,28158
HR050,Grad Zagreb,56513,35-39,28355,28158
HR06,Sjeverna Hrvatska,51619,35-39,27057,24562
HR061,Međimurska županija,6847,35-39,3561,3286
HR062,Varaždinska županija,10731,35-39,5718,5013
HR063,Koprivničko-križevačka županija,6094,35-39,3198,2896
HR064,Krapinsko-zagorska županija,7723,35-39,4012,3711
HR065,Zagrebačka županija,20224,35-39,10568,9656
HR,Croatia,269540,40-44,137188,132352
HR0,Hrvatska,269540,40-44,137188,132352
HR02,Panonska Hrvatska,62721,40-44,32369,30352
HR021,Bjelovarsko-bilogorska županija,6158,40-44,3223,2935
HR022,Virovitičko-podravska županija,4405,40-44,2291,2114
HR023,Požeško-slavonska županija,3724,40-44,1879,1845
HR024,Brodsko-posavska županija,7527,40-44,4001,3526
HR025,Osječko-baranjska županija,16465,40-44,8326,8139
HR026,Vukovarsko-srijemska županija,8306,40-44,4194,4112
HR027,Karlovačka županija,7578,40-44,3961,3617
HR028,Sisačko-moslavačka županija,8558,40-44,4494,4064
HR03,Jadranska Hrvatska,90163,40-44,45675,44488
HR031,Primorsko-goranska županija,19497,40-44,9938,9559
HR032,Ličko-senjska županija,2643,40-44,1324,1319
HR033,Zadarska županija,10913,40-44,5459,5454
HR034,Šibensko-kninska županija,5876,40-44,3046,2830
HR035,Splitsko-dalmatinska županija,28490,40-44,14334,14156
HR036,Istarska županija,14959,40-44,7605,7354
HR037,Dubrovačko-neretvanska županija,7785,40-44,3969,3816
HR04,Kontinentalna Hrvatska (NUTS 2016),:,40-44,:,:
HR041,Grad Zagreb (NUTS 2016),:,40-44,:,:
HR042,Zagrebacka zupanija (NUTS 2016),:,40-44,:,:
HR043,Krapinsko-zagorska zupanija (NUTS 2016),:,40-44,:,:
