code,label,total,age,male,female
BE25,Prov. West-Vlaanderen,68483,25-29,35326,33157
BE251,Arr. Brugge,15584,25-29,8088,7496
BE252,Arr. Diksmuide,2832,25-29,1438,1394
BE253,Arr. Ieper,5873,25-29,3001,2872
BE254,Arr. Kortrijk,18190,25-29,9236,8954
BE255,Arr. Oostende,8006,25-29,4255,3751
BE256,Arr. Roeselare,9771,25-29,5064,4707
BE257,Arr. Tielt,5611,25-29,2840,2771
BE258,Arr. Veurne,2616,25-29,1404,1212
BE3,Région wallonne,220519,25-29,113007,107512
BE31,Prov. Brabant wallon,22614,25-29,11701,10913
BE310,Arr. Nivelles,22614,25-29,11701,10913
BE32,Prov. Hainaut,79520,25-29,40670,38850
BE321,Arr. Ath (NUTS 2016),:,25-29,:,:
BE322,Arr. Charleroi (NUTS 2016),:,25-29,:,:
BE323,Arr. Mons,15682,25-29,8016,7666
BE324,Arr. Mouscron (NUTS 2016),:,25-29,:,:
BE325,Arr. Soignies (NUTS 2016),:,25-29,:,:
BE326,Arr. Thuin (NUTS 2016),:,25-29,:,:
BE327,Arr. Tournai (NUTS 2016),:,25-29,:,:
BE328,Arr. Tournai-Mouscron,13311,25-29,6924,6387
BE329,Arr. La Louvière,8332,25-29,4224,4108
BE32A,Arr. Ath,7174,25-29,3611,3563
BE32B,Arr. Charleroi,24232,25-29,12361,11871
BE32C,Arr. Soignies,6024,25-29,3039,2985
BE32D,Arr. Thuin,4765,25-29,2495,2270
BE33,Prov. Liège,68843,25-29,35103,33740
BE331,Arr. Huy,6387,25-29,3278,3109
BE332,Arr. Liège,41110,25-29,20826,20284
BE334,Arr. Waremme,4422,25-29,2219,2203
BE335,Arr. Verviers — communes francophones,12491,25-29,6384,6107
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4433,25-29,2396,2037
BE34,Prov. Luxembourg (BE),18902,25-29,9863,9039
BE341,Arr. Arlon,4648,25-29,2491,2157
BE342,Arr. Bastogne,3543,25-29,1878,1665
BE343,Arr. Marche-en-Famenne,3535,25-29,1834,1701
BE344,Arr. Neufchâteau,3958,25-29,1978,1980
BE345,Arr. Virton,3218,25-29,1682,1536
BE35,Prov. Namur,30640,25-29,15670,14970
BE351,Arr. Dinant,6428,25-29,3309,3119
BE352,Arr. Namur,20392,25-29,10349,10043
BE353,Arr. Philippeville,3820,25-29,2012,1808
BE,Belgium,789642,30-34,395861,393781
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,110121,30-34,54925,55196
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,110121,30-34,54925,55196
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,110121,30-34,54925,55196
BE2,Vlaams Gewest,439271,30-34,220072,219199
BE21,Prov. Antwerpen,129907,30-34,64911,64996
BE211,Arr. Antwerpen,76973,30-34,38600,38373
BE212,Arr. Mechelen,23562,30-34,11685,11877
BE213,Arr. Turnhout,29372,30-34,14626,14746
BE22,Prov. Limburg (BE),56166,30-34,28134,28032
BE221,Arr. Hasselt (NUTS 2016),:,30-34,:,:
BE222,Arr. Maaseik (NUTS 2016),:,30-34,:,:
BE223,Arr. Tongeren,12632,30-34,6292,6340
BE224,Arr. Hasselt,27466,30-34,13655,13811
BE225,Arr. Maaseik,16068,30-34,8187,7881
BE23,Prov. Oost-Vlaanderen,104741,30-34,52506,52235
BE231,Arr. Aalst,18636,30-34,9118,9518
BE232,Arr. Dendermonde,12915,30-34,6442,6473
BE233,Arr. Eeklo,5588,30-34,2829,2759
BE234,Arr. Gent,43194,30-34,22013,21181
BE235,Arr. Oudenaarde,7687,30-34,3829,3858
BE236,Arr. Sint-Niklaas,16721,30-34,8275,8446
BE24,Prov. Vlaams-Brabant,73335,30-34,36188,37147
BE241,Arr. Halle-Vilvoorde,39233,30-34,19025,20208
BE242,Arr. Leuven,34102,30-34,17163,16939
BE25,Prov. West-Vlaanderen,75122,30-34,38333,36789
