code,label,total,age,male,female
PT1A0,Grande Lisboa,134952,30-34,66516,68436
PT1B,Península de Setúbal,46516,30-34,22804,23712
PT1B0,Península de Setúbal,46516,30-34,22804,23712
PT1C,Alentejo,23905,30-34,12930,10975
PT1C1,Alentejo Litoral,6147,30-34,3678,2469
PT1C2,Baixo Alentejo,5707,30-34,3084,2623
PT1C3,Alto Alentejo,4578,30-34,2333,2245
PT1C4,Alentejo Central,7473,30-34,3835,3638
PT1D,Oeste e Vale do Tejo,43872,30-34,22568,21304
PT1D1,Oeste,21131,30-34,10846,10285
PT1D2,Médio Tejo,10281,30-34,5283,4998
PT1D3,Lezíria do Tejo,12460,30-34,6439,6021
PT2,Região Autónoma dos Açores,15081,30-34,7493,7588
PT20,Região Autónoma dos Açores,15081,30-34,7493,7588
PT200,Região Autónoma dos Açores,15081,30-34,7493,7588
PT3,Região Autónoma da Madeira,13370,30-34,6709,6661
PT30,Região Autónoma da Madeira,13370,30-34,6709,6661
PT300,Região Autónoma da Madeira,13370,30-34,6709,6661
PT,Portugal,625728,35-39,308975,316753
PT1,Continente,593623,35-39,293054,300569
PT11,Norte,214071,35-39,105433,108638
PT111,Alto Minho,12544,35-39,6291,6253
PT112,Cávado,26652,35-39,13156,13496
PT119,Ave,24618,35-39,12227,12391
PT11A,Área Metropolitana do Porto,108673,35-39,53382,55291
PT11B,Alto Tâmega e Barroso,3758,35-39,1851,1907
PT11C,Tâmega e Sousa,23795,35-39,11699,12096
PT11D,Douro,9000,35-39,4356,4644
PT11E,Terras de Trás-os-Montes,5031,35-39,2471,2560
PT15,Algarve,29281,35-39,14564,14717
PT150,Algarve,29281,35-39,14564,14717
PT16,Centro (PT) (NUTS 2021),:,35-39,:,:
PT16B,Oeste (NUTS 2021),:,35-39,:,:
PT16D,Região de Aveiro (NUTS 2021),:,35-39,:,:
PT16E,Região de Coimbra (NUTS 2021),:,35-39,:,:
PT16F,Região de Leiria (NUTS 2021),:,35-39,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,35-39,:,:
PT16H,Beira Baixa (NUTS 2021),:,35-39,:,:
PT16I,Médio Tejo (NUTS 2021),:,35-39,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,35-39,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,35-39,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,35-39,:,:
PT18,Alentejo (NUTS 2021),:,35-39,:,:
PT181,Alentejo Litoral (NUTS 2021),:,35-39,:,:
PT184,Baixo Alentejo (NUTS 2021),:,35-39,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,35-39,:,:
PT186,Alto Alentejo (NUTS 2021),:,35-39,:,:
