code,label,total,age,male,female
FI1C3,Päijät-Häme (NUTS 2021),:,65-69,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,65-69,:,:
FI1C5,Etelä-Karjala,9395,65-69,4577,4818
FI1C6,Päijät-Häme,14467,65-69,6785,7682
FI1C7,Kymenlaakso,12164,65-69,5921,6243
FI1D,Pohjois- ja Itä-Suomi,91833,65-69,45480,46353
FI1D1,Etelä-Savo (NUTS 2021),:,65-69,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,65-69,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,65-69,:,:
FI1D5,Keski-Pohjanmaa,4197,65-69,2078,2119
FI1D7,Lappi,13845,65-69,6902,6943
FI1D8,Kainuu,6051,65-69,3082,2969
FI1D9,Pohjois-Pohjanmaa,24827,65-69,12191,12636
FI1DA,Etelä-Savo,11345,65-69,5651,5694
FI1DB,Pohjois-Savo,18456,65-69,9032,9424
FI1DC,Pohjois-Karjala,13112,65-69,6544,6568
FI2,Åland,1885,65-69,874,1011
FI20,Åland,1885,65-69,874,1011
FI200,Åland,1885,65-69,874,1011
FI,Finland,336533,70-74,157801,178732
FI1,Manner-Suomi,334641,70-74,156919,177722
FI19,Länsi-Suomi,87552,70-74,41765,45787
FI193,Keski-Suomi (NUTS 2021),:,70-74,:,:
FI194,Etelä-Pohjanmaa (NUTS 2021),:,70-74,:,:
FI195,Pohjanmaa (NUTS 2021),:,70-74,:,:
FI196,Satakunta,15622,70-74,7487,8135
FI197,Pirkanmaa (NUTS 2021),:,70-74,:,:
FI198,Keski-Suomi,17443,70-74,8360,9083
FI199,Etelä-Pohjanmaa,13344,70-74,6601,6743
FI19A,Pohjanmaa,10424,70-74,5077,5347
FI19B,Pirkanmaa,30719,70-74,14240,16479
FI1B,Helsinki-Uusimaa,81064,70-74,35622,45442
FI1B1,Helsinki-Uusimaa,81064,70-74,35622,45442
FI1C,Etelä-Suomi,78523,70-74,36419,42104
FI1C1,Varsinais-Suomi,29900,70-74,13692,16208
FI1C2,Kanta-Häme,11859,70-74,5500,6359
FI1C3,Päijät-Häme (NUTS 2021),:,70-74,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,70-74,:,:
FI1C5,Etelä-Karjala,9282,70-74,4473,4809
FI1C6,Päijät-Häme,15296,70-74,7015,8281
FI1C7,Kymenlaakso,12186,70-74,5739,6447
FI1D,Pohjois- ja Itä-Suomi,87502,70-74,43113,44389
FI1D1,Etelä-Savo (NUTS 2021),:,70-74,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,70-74,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,70-74,:,:
FI1D5,Keski-Pohjanmaa,4399,70-74,2095,2304
FI1D7,Lappi,12802,70-74,6494,6308
FI1D8,Kainuu,5670,70-74,2833,2837
FI1D9,Pohjois-Pohjanmaa,23338,70-74,11402,11936
FI1DA,Etelä-Savo,11218,70-74,5454,5764
FI1DB,Pohjois-Savo,17713,70-74,8595,9118
FI1DC,Pohjois-Karjala,12362,70-74,6240,6122
FI2,Åland,1892,70-74,882,1010
FI20,Åland,1892,70-74,882,1010
FI200,Åland,1892,70-74,882,1010
FI,Finland,293935,75-79,132213,161722
FI1,Manner-Suomi,292262,75-79,131390,160872
FI19,Länsi-Suomi,77013,75-79,35191,41822
FI193,Keski-Suomi (NUTS 2021),:,75-79,:,:
FI194,Etelä-Pohjanmaa (NUTS 2021),:,75-79,:,:
FI195,Pohjanmaa (NUTS 2021),:,75-79,:,:
FI196,Satakunta,13797,75-79,6235,7562
FI197,Pirkanmaa (NUTS 2021),:,75-79,:,:
FI198,Keski-Suomi,14919,75-79,6822,8097
FI199,Etelä-Pohjanmaa,11247,75-79,5276,5971
FI19A,Pohjanmaa,9548,75-79,4536,5012
FI19B,Pirkanmaa,27502,75-79,12322,15180
FI1B,Helsinki-Uusimaa,74866,75-79,31934,42932
FI1B1,Helsinki-Uusimaa,74866,75-79,31934,42932
FI1C,Etelä-Suomi,70276,75-79,31768,38508
FI1C1,Varsinais-Suomi,27555,75-79,12477,15078
FI1C2,Kanta-Häme,10436,75-79,4791,5645
FI1C3,Päijät-Häme (NUTS 2021),:,75-79,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,75-79,:,:
FI1C5,Etelä-Karjala,7899,75-79,3514,4385
FI1C6,Päijät-Häme,13417,75-79,6051,7366
FI1C7,Kymenlaakso,10969,75-79,4935,6034
FI1D,Pohjois- ja Itä-Suomi,70107,75-79,32497,37610
FI1D1,Etelä-Savo (NUTS 2021),:,75-79,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,75-79,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,75-79,:,:
FI1D5,Keski-Pohjanmaa,3885,75-79,1835,2050
FI1D7,Lappi,9688,75-79,4577,5111
FI1D8,Kainuu,4475,75-79,2073,2402
FI1D9,Pohjois-Pohjanmaa,18331,75-79,8421,9910
FI1DA,Etelä-Savo,9493,75-79,4369,5124
FI1DB,Pohjois-Savo,14390,75-79,6585,7805
FI1DC,Pohjois-Karjala,9845,75-79,4637,5208
FI2,Åland,1673,75-79,823,850
FI20,Åland,1673,75-79,823,850
FI200,Åland,1673,75-79,823,850
FI,Finland,169732,80-84,70282,99450
FI1,Manner-Suomi,168726,80-84,69796,98930
FI19,Länsi-Suomi,44964,80-84,18897,26067
FI193,Keski-Suomi (NUTS 2021),:,80-84,:,:
FI194,Etelä-Pohjanmaa (NUTS 2021),:,80-84,:,:
FI195,Pohjanmaa (NUTS 2021),:,80-84,:,:
FI196,Satakunta,8096,80-84,3349,4747
FI197,Pirkanmaa (NUTS 2021),:,80-84,:,:
FI198,Keski-Suomi,8760,80-84,3703,5057
FI199,Etelä-Pohjanmaa,6495,80-84,2698,3797
FI19A,Pohjanmaa,5763,80-84,2601,3162
FI19B,Pirkanmaa,15850,80-84,6546,9304
FI1B,Helsinki-Uusimaa,41760,80-84,16590,25170
FI1B1,Helsinki-Uusimaa,41760,80-84,16590,25170
FI1C,Etelä-Suomi,40307,80-84,16686,23621
FI1C1,Varsinais-Suomi,15543,80-84,6562,8981
FI1C2,Kanta-Häme,5894,80-84,2425,3469
FI1C3,Päijät-Häme (NUTS 2021),:,80-84,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,80-84,:,:
FI1C5,Etelä-Karjala,4951,80-84,2021,2930
FI1C6,Päijät-Häme,7655,80-84,3117,4538
FI1C7,Kymenlaakso,6264,80-84,2561,3703
FI1D,Pohjois- ja Itä-Suomi,41695,80-84,17623,24072
FI1D1,Etelä-Savo (NUTS 2021),:,80-84,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,80-84,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,80-84,:,:
FI1D5,Keski-Pohjanmaa,2151,80-84,940,1211
FI1D7,Lappi,5897,80-84,2568,3329
FI1D8,Kainuu,2728,80-84,1150,1578
FI1D9,Pohjois-Pohjanmaa,11131,80-84,4725,6406
FI1DA,Etelä-Savo,5693,80-84,2382,3311
FI1DB,Pohjois-Savo,8336,80-84,3468,4868
FI1DC,Pohjois-Karjala,5759,80-84,2390,3369
FI2,Åland,1006,80-84,486,520
FI20,Åland,1006,80-84,486,520
FI200,Åland,1006,80-84,486,520
FI,Finland,105044,85-89,38329,66715
FI1,Manner-Suomi,104459,85-89,38086,66373
FI19,Länsi-Suomi,28711,85-89,10562,18149
FI193,Keski-Suomi (NUTS 2021),:,85-89,:,:
FI194,Etelä-Pohjanmaa (NUTS 2021),:,85-89,:,:
FI195,Pohjanmaa (NUTS 2021),:,85-89,:,:
FI196,Satakunta,5281,85-89,1977,3304
FI197,Pirkanmaa (NUTS 2021),:,85-89,:,:
FI198,Keski-Suomi,5456,85-89,1952,3504
FI199,Etelä-Pohjanmaa,4331,85-89,1621,2710
FI19A,Pohjanmaa,3667,85-89,1424,2243
FI19B,Pirkanmaa,9976,85-89,3588,6388
FI1B,Helsinki-Uusimaa,23707,85-89,8391,15316
FI1B1,Helsinki-Uusimaa,23707,85-89,8391,15316
FI1C,Etelä-Suomi,25069,85-89,9079,15990
FI1C1,Varsinais-Suomi,9743,85-89,3549,6194
FI1C2,Kanta-Häme,3734,85-89,1420,2314
FI1C3,Päijät-Häme (NUTS 2021),:,85-89,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,85-89,:,:
FI1C5,Etelä-Karjala,3119,85-89,1075,2044
FI1C6,Päijät-Häme,4646,85-89,1609,3037
FI1C7,Kymenlaakso,3827,85-89,1426,2401
FI1D,Pohjois- ja Itä-Suomi,26972,85-89,10054,16918
FI1D1,Etelä-Savo (NUTS 2021),:,85-89,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,85-89,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,85-89,:,:
FI1D5,Keski-Pohjanmaa,1345,85-89,524,821
FI1D7,Lappi,3989,85-89,1514,2475
FI1D8,Kainuu,1679,85-89,613,1066
FI1D9,Pohjois-Pohjanmaa,7120,85-89,2732,4388
FI1DA,Etelä-Savo,3719,85-89,1322,2397
FI1DB,Pohjois-Savo,5405,85-89,1936,3469
FI1DC,Pohjois-Karjala,3715,85-89,1413,2302
FI2,Åland,585,85-89,243,342
FI20,Åland,585,85-89,243,342
FI200,Åland,585,85-89,243,342
FI,Finland,162976,GE85,54351,108625
FI1,Manner-Suomi,162048,GE85,53996,108052
FI19,Länsi-Suomi,44796,GE85,15075,29721
FI193,Keski-Suomi (NUTS 2021),:,GE85,:,:
FI194,Etelä-Pohjanmaa (NUTS 2021),:,GE85,:,:
FI195,Pohjanmaa (NUTS 2021),:,GE85,:,:
FI196,Satakunta,8104,GE85,2773,5331
FI197,Pirkanmaa (NUTS 2021),:,GE85,:,:
FI198,Keski-Suomi,8374,GE85,2773,5601
FI199,Etelä-Pohjanmaa,6855,GE85,2326,4529
FI19A,Pohjanmaa,5930,GE85,2107,3823
FI19B,Pirkanmaa,15533,GE85,5096,10437
FI1B,Helsinki-Uusimaa,36714,GE85,11831,24883
FI1B1,Helsinki-Uusimaa,36714,GE85,11831,24883
FI1C,Etelä-Suomi,39299,GE85,12894,26405
FI1C1,Varsinais-Suomi,15502,GE85,5156,10346
FI1C2,Kanta-Häme,5781,GE85,1981,3800
FI1C3,Päijät-Häme (NUTS 2021),:,GE85,:,:
FI1C4,Kymenlaakso (NUTS 2021),:,GE85,:,:
FI1C5,Etelä-Karjala,4863,GE85,1525,3338
FI1C6,Päijät-Häme,7072,GE85,2245,4827
FI1C7,Kymenlaakso,6081,GE85,1987,4094
FI1D,Pohjois- ja Itä-Suomi,41239,GE85,14196,27043
FI1D1,Etelä-Savo (NUTS 2021),:,GE85,:,:
FI1D2,Pohjois-Savo (NUTS 2021),:,GE85,:,:
FI1D3,Pohjois-Karjala (NUTS 2021),:,GE85,:,:
FI1D5,Keski-Pohjanmaa,2111,GE85,747,1364
FI1D7,Lappi,5945,GE85,2095,3850
FI1D8,Kainuu,2586,GE85,889,1697
FI1D9,Pohjois-Pohjanmaa,10917,GE85,3852,7065
FI1DA,Etelä-Savo,5700,GE85,1877,3823
FI1DB,Pohjois-Savo,8318,GE85,2774,5544
FI1DC,Pohjois-Karjala,5662,GE85,1962,3700
FI2,Åland,928,GE85,355,573
FI20,Åland,928,GE85,355,573
FI200,Åland,928,GE85,355,573
