code,label,total,age,male,female
SI042,Gorenjska,4110,85-89,1487,2623
SI043,Goriška,2623,85-89,891,1732
SI044,Obalno-kraška,2335,85-89,749,1586
SI,Slovenia,58866,GE85,18148,40718
SI0,Slovenija,58866,GE85,18148,40718
SI03,Vzhodna Slovenija,29132,GE85,8677,20455
SI031,Pomurska,2990,GE85,804,2186
SI032,Podravska,8671,GE85,2619,6052
SI033,Koroška,1821,GE85,578,1243
SI034,Savinjska,6378,GE85,1903,4475
SI035,Zasavska,1538,GE85,446,1092
SI036,Posavska,2140,GE85,598,1542
SI037,Jugovzhodna Slovenija,4009,GE85,1220,2789
SI038,Primorsko-notranjska,1585,GE85,509,1076
SI04,Zahodna Slovenija,29734,GE85,9471,20263
SI041,Osrednjeslovenska,15727,GE85,5077,10650
SI042,Gorenjska,6309,GE85,2067,4242
SI043,Goriška,4100,GE85,1262,2838
SI044,Obalno-kraška,3598,GE85,1065,2533
