code,label,total,age,male,female
SK02,Západné Slovensko,28444,GE85,8064,20380
SK021,Trnavský kraj,7924,GE85,2298,5626
SK022,Trenčiansky kraj,9780,GE85,2878,6902
SK023,Nitriansky kraj,10740,GE85,2888,7852
SK03,Stredné Slovensko,19299,GE85,5142,14157
SK031,Žilinský kraj,9954,GE85,2595,7359
SK032,Banskobystrický kraj,9345,GE85,2547,6798
SK04,Východné Slovensko,22479,GE85,6572,15907
SK041,Prešovský kraj,11111,GE85,3128,7983
SK042,Košický kraj,11368,GE85,3444,7924
