code,label,total,age,male,female
HU221,Győr-Moson-Sopron,32235,30-34,16759,15476
HU222,Vas,15407,30-34,8036,7371
HU223,Zala,13998,30-34,7405,6593
HU23,Dél-Dunántúl,49879,30-34,25952,23927
HU231,Baranya,21172,30-34,10967,10205
HU232,Somogy,16437,30-34,8507,7930
HU233,Tolna,12270,30-34,6478,5792
HU3,Alföld és Észak,228697,30-34,120193,108504
HU31,Észak-Magyarország,67153,30-34,35332,31821
HU311,Borsod-Abaúj-Zemplén,39284,30-34,20593,18691
HU312,Heves,17244,30-34,9048,8196
HU313,Nógrád,10625,30-34,5691,4934
HU32,Észak-Alföld,88559,30-34,46560,41999
HU321,Hajdú-Bihar,33830,30-34,17677,16153
HU322,Jász-Nagykun-Szolnok,21892,30-34,11629,10263
HU323,Szabolcs-Szatmár-Bereg,32837,30-34,17254,15583
HU33,Dél-Alföld,72985,30-34,38301,34684
HU331,Bács-Kiskun,30569,30-34,16022,14547
HU332,Békés,17718,30-34,9308,8410
HU333,Csongrád-Csanád,24698,30-34,12971,11727
HUX,Not regionalised/Unknown NUTS 1,:,30-34,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,30-34,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,30-34,:,:
HU,Hungary,621846,35-39,320697,301149
HU1,Közép-Magyarország,212597,35-39,107038,105559
HU11,Budapest,122882,35-39,61936,60946
HU110,Budapest,122882,35-39,61936,60946
HU12,Pest,89715,35-39,45102,44613
HU120,Pest,89715,35-39,45102,44613
HU2,Dunántúl,181804,35-39,94672,87132
HU21,Közép-Dunántúl,68562,35-39,35981,32581
HU211,Fejér,27691,35-39,14587,13104
HU212,Komárom-Esztergom,20300,35-39,10668,9632
HU213,Veszprém,20571,35-39,10726,9845
HU22,Nyugat-Dunántúl,63379,35-39,32908,30471
HU221,Győr-Moson-Sopron,32415,35-39,16675,15740
HU222,Vas,15667,35-39,8297,7370
HU223,Zala,15297,35-39,7936,7361
HU23,Dél-Dunántúl,49863,35-39,25783,24080
HU231,Baranya,20585,35-39,10585,10000
HU232,Somogy,16721,35-39,8605,8116
HU233,Tolna,12557,35-39,6593,5964
HU3,Alföld és Észak,227445,35-39,118987,108458
HU31,Észak-Magyarország,66415,35-39,34904,31511
HU311,Borsod-Abaúj-Zemplén,38431,35-39,20353,18078
HU312,Heves,17417,35-39,8998,8419
HU313,Nógrád,10567,35-39,5553,5014
HU32,Észak-Alföld,88389,35-39,46231,42158
HU321,Hajdú-Bihar,33095,35-39,17323,15772
HU322,Jász-Nagykun-Szolnok,21493,35-39,11332,10161
HU323,Szabolcs-Szatmár-Bereg,33801,35-39,17576,16225
HU33,Dél-Alföld,72641,35-39,37852,34789
HU331,Bács-Kiskun,30253,35-39,15868,14385
HU332,Békés,18079,35-39,9440,8639
HU333,Csongrád-Csanád,24309,35-39,12544,11765
HUX,Not regionalised/Unknown NUTS 1,:,35-39,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,35-39,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,35-39,:,:
HU,Hungary,684260,40-44,349047,335213
HU1,Közép-Magyarország,231552,40-44,115614,115938
HU11,Budapest,129029,40-44,64185,64844
HU110,Budapest,129029,40-44,64185,64844
HU12,Pest,102523,40-44,51429,51094
HU120,Pest,102523,40-44,51429,51094
HU2,Dunántúl,206285,40-44,105585,100700
HU21,Közép-Dunántúl,77167,40-44,39625,37542
HU211,Fejér,31277,40-44,16141,15136
HU212,Komárom-Esztergom,21984,40-44,11310,10674
HU213,Veszprém,23906,40-44,12174,11732
HU22,Nyugat-Dunántúl,72937,40-44,37365,35572
HU221,Győr-Moson-Sopron,36606,40-44,18737,17869
HU222,Vas,18157,40-44,9330,8827
HU223,Zala,18174,40-44,9298,8876
HU23,Dél-Dunántúl,56181,40-44,28595,27586
HU231,Baranya,22916,40-44,11562,11354
HU232,Somogy,19468,40-44,9926,9542
HU233,Tolna,13797,40-44,7107,6690
HU3,Alföld és Észak,246423,40-44,127848,118575
HU31,Észak-Magyarország,71429,40-44,37347,34082
HU311,Borsod-Abaúj-Zemplén,40457,40-44,21290,19167
HU312,Heves,19243,40-44,9820,9423
HU313,Nógrád,11729,40-44,6237,5492
HU32,Észak-Alföld,94644,40-44,49141,45503
HU321,Hajdú-Bihar,34979,40-44,18140,16839
HU322,Jász-Nagykun-Szolnok,24037,40-44,12581,11456
HU323,Szabolcs-Szatmár-Bereg,35628,40-44,18420,17208
HU33,Dél-Alföld,80350,40-44,41360,38990
HU331,Bács-Kiskun,33638,40-44,17374,16264
HU332,Békés,20465,40-44,10592,9873
HU333,Csongrád-Csanád,26247,40-44,13394,12853
HUX,Not regionalised/Unknown NUTS 1,:,40-44,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,40-44,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,40-44,:,:
HU,Hungary,855542,45-49,435301,420241
HU1,Közép-Magyarország,286962,45-49,142941,144021
HU11,Budapest,156225,45-49,76650,79575
HU110,Budapest,156225,45-49,76650,79575
HU12,Pest,130737,45-49,66291,64446
HU120,Pest,130737,45-49,66291,64446
HU2,Dunántúl,260973,45-49,133988,126985
HU21,Közép-Dunántúl,97035,45-49,50040,46995
HU211,Fejér,39330,45-49,20357,18973
HU212,Komárom-Esztergom,27693,45-49,14249,13444
HU213,Veszprém,30012,45-49,15434,14578
HU22,Nyugat-Dunántúl,91118,45-49,46954,44164
HU221,Győr-Moson-Sopron,44892,45-49,23137,21755
HU222,Vas,22778,45-49,11765,11013
HU223,Zala,23448,45-49,12052,11396
HU23,Dél-Dunántúl,72820,45-49,36994,35826
HU231,Baranya,29687,45-49,14995,14692
HU232,Somogy,25488,45-49,12971,12517
HU233,Tolna,17645,45-49,9028,8617
HU3,Alföld és Észak,307607,45-49,158372,149235
HU31,Észak-Magyarország,88033,45-49,45445,42588
HU311,Borsod-Abaúj-Zemplén,48219,45-49,24830,23389
HU312,Heves,24624,45-49,12652,11972
HU313,Nógrád,15190,45-49,7963,7227
HU32,Észak-Alföld,116197,45-49,59675,56522
HU321,Hajdú-Bihar,42706,45-49,21934,20772
HU322,Jász-Nagykun-Szolnok,30007,45-49,15549,14458
HU323,Szabolcs-Szatmár-Bereg,43484,45-49,22192,21292
HU33,Dél-Alföld,103377,45-49,53252,50125
HU331,Bács-Kiskun,42347,45-49,21900,20447
HU332,Békés,27406,45-49,14118,13288
HU333,Csongrád-Csanád,33624,45-49,17234,16390
HUX,Not regionalised/Unknown NUTS 1,:,45-49,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,45-49,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,45-49,:,:
HU,Hungary,710413,50-54,358348,352065
HU1,Közép-Magyarország,226524,50-54,112692,113832
HU11,Budapest,122729,50-54,59809,62920
HU110,Budapest,122729,50-54,59809,62920
